2574952915|1.06
2574952815|2.1
2574952715|2.97
2574952615|2.65
2574952515|1.33
2574952415|1.41
2574952315|1.13
2574952215|1.2
2574952115|1.49
2574952015|1.03
2574951915|3.79
2574951815|1.3
2574951715|20.33
2574951615|1.0
2574951515|4.71
2574951415|3.8
2574951315|3.84
2574951215|1.64
2574951115|1.09
2574951015|1.09
2574950915|1.05
2574950815|1.76
2574950715|2.66
2574950615|1.01
2574950515|5.1
2574950415|1.43
2574950315|2.16
2574950215|14.8
2574950115|30.19
2574950015|2.62
2574949915|1.09
2574949815|1.31
2574949715|1.0
2574949615|3.01
2574949515|5.35
2574949415|1.03
2574949315|4.43
2574949215|4.85
2574949115|4.73
2574949015|2.03
2574948915|4.01
2574948815|1.68
2574948715|1.59
2574948615|28.49
2574948515|1.11
2574948415|1.44
2574948315|2.44
2574948215|1.43
2574948115|1.11
2574948015|1.02
2574947915|2.9
2574947815|1.0
2574947715|1.84
2574947615|1.75
2574947515|1.65
2574947415|4.39
2574947315|2.73
2574947215|1.54
2574947115|2.9
2574947015|2.45
2574946915|7.56
2574946815|2.63
2574946715|2.25
2574946615|1.87
2574946515|1.25
2574946415|5.58
2574946315|6.87
2574946215|1.23
2574946115|550.25
2574946015|1.39
2574945915|21.67
2574945815|1.8
2574945715|4.99
2574945615|1.54
2574945515|18.04
2574945415|1.57
2574945315|1.88
2574945215|5.74
2574945115|3.14
2574945015|1.24
2574944915|1.02
2574944815|5.47
2574944715|1.0
2574944615|3.7
2574944515|1.41
2574944415|2.99
2574944315|1.78
2574944215|5.51
2574944115|1.59
2574944015|1.05
2574943915|1.49
2574943815|2.24
2574943715|1.61
2574943615|1.05
2574943515|1.45
2574943415|1.5
2574943315|4.56
2574943215|1.06
2574943115|1.65
2574943015|72.48
2574942915|1.61
2574942815|515.3
2574942715|1.38
2574942615|9.13
2574942515|1.65
2574942415|1.05
2574942315|1.94
2574942215|1.28
2574942115|2.66
2574942015|5.32
2574941915|2.52
2574941815|1.3
2574941715|1.99
2574941615|2.33
2574941515|3.96
2574941415|19.85
2574941315|8.54
2574941215|3.57
2574941115|2.91
2574941015|3.45
2574940915|1.06
2574940815|6.78
2574940715|1.0
2574940615|1.11
2574940515|1.02
2574940415|2.13
2574940315|1.25
2574940215|1.0
2574940115|1.4
2574940015|1.2
2574939915|19.18
2574939815|1.58
2574939715|9.38
2574939615|1.93
2574939515|2.14
2574939415|1.43
2574939315|3.41
2574939215|17.19
2574939115|1.1
2574939015|5.32
2574938915|1.33
2574938815|1.38
2574938715|1.0
2574938615|1.0
2574938515|2.64
2574938415|5.32
2574938315|3.39
2574938215|9.59
2574938115|1.57
2574938015|1.46
2574937915|1.37
2574937815|2.92
2574937715|1.21
2574937615|3.04
2574937515|1.09
2574937415|1.0
2574937315|2.63
2574937215|2.0
2574937115|4.06
2574937015|3.33
2574936915|4.19
2574936815|2.26
2574936715|1.36
2574936615|1.1
2574936515|2.84
2574936415|1.76
2574936315|1.85
2574936215|1.53
2574936115|1.51
2574936015|33.35
2574935915|1.09
2574935815|3.88
2574935715|3.97
2574935615|1.67
2574935515|2.49
2574935415|1.52
2574935315|23.11
2574935215|1.56
2574935115|1.88
2574935015|1.36
2574934915|1.18
2574934815|1.28
2574934715|3.93
2574934615|1.17
2574934515|3.39
2574934415|2.62
2574934315|1.61
2574934215|4.08
2574934115|3.45
2574934015|3.28
2574933915|5.42
2574933815|4.84
2574933715|11.5
2574933615|1.12
2574933515|3.68
2574933415|1.03
2574933315|1.21
2574933215|1.16
2574997915|3.35
2574997815|3.74
2574997715|7.88
2574997615|3.26
2574997515|1.45
2574997415|11.26
2574997315|18.12
2574997215|1.1
2574997115|1.0
2574997015|1.54
2574996915|1.16
2574996815|1.31
2574996715|1.0
2574996615|3.42
2574996515|2.12
2574996415|13.46
2574996315|1.78
2574996215|4.95
2574996115|1.71
2574996015|2.6
2574995915|1.36
2574995815|1.3
2574995715|3.46
2574995615|5.14
2574995515|1.19
2574995415|1.8
2574995315|1.35
2574995215|1.48
2574995115|8.27
2574995015|7.23
2574994915|22.2
2574994815|3.14
2574994715|5.03
2574994615|1.0
2574994515|1.3
2574994415|1.56
2574994315|10.31
2574994215|1.6
2574994115|2.55
2574994015|10.8
2574993915|11.32
2574993815|2.17
2574993715|1.78
2574993615|6.23
2574993515|1.09
2574993415|2.23
2574993315|10.25
2574993215|3.0
2574993115|1.47
2574993015|113.76
2574992915|1.71
2574992815|10.66
2574992715|1.16
2574992615|4.21
2574992515|6.54
2574992415|1.04
2574992315|1.3
2574992215|1.71
2574992115|5.32
2574992015|1.81
2574991915|18.24
2574991815|7.57
2574991715|1.01
2574991615|1.76
2574991515|1.09
2574991415|13.71
2574991315|5.62
2574991215|95.55
2574991115|1.26
2574991015|1.37
2574990915|1.59
2574990815|1.02
2574990715|1.29
2574990615|1.09
2574990515|15.62
2574990415|2.33
2574990315|1.72
2574990215|1.57
2574990115|10.68
2574990015|1.23
2574989915|1.51
2574989815|2.74
2574989715|1.34
2574989615|1.7
2574989515|2.21
2574989415|2.41
2574989315|1.79
2574989215|1.0
2574989115|18.85
2574989015|2.42
2574988915|1.52
2574988815|1.01
2574988715|1.92
2574988615|1.16
2574988515|1.52
2574988415|1.62
2574988315|1.0
2574988215|1.68
2574988115|4.23
2574988015|4.62
2574987915|4.31
2574987815|1.0
2574987715|2.26
2574987615|1.77
2574987515|1.05
2574987415|3.1
2574987315|1.57
2574987215|3.86
2574987115|1.6
2574987015|2.97
2574986915|3.3
2574986815|1.3
2574986715|2.0
2574986615|3.1
2574986515|1.41
2574986415|144.8
2574986315|1.75
2574986215|1.47
2574986115|1.09
2574986015|1.78
2574985915|1.22
2574985815|1.52
2574985715|1.23
2574985615|1.0
2574985515|7.35
2574985415|5.25
2574985315|1.04
2574985215|3.54
2574985115|3.69
2574985015|1.0
2574984915|1.34
2574984815|4.56
2574984715|1.94
2574984615|1.83
2574984515|1.0
2574984415|1.55
2574984315|1.81
2574984215|2.12
2574984115|75.09
2574984015|34.55
2574983915|1.01
2574983815|18.39
2574983715|6.11
2574983615|1.33
2574983515|1.33
2574983415|1.78
2574983315|2.58
2574983215|3.75
2574983115|6.28
2574983015|3.43
2574982915|8.42
2574982815|17.07
2574982715|2.19
2574982615|31.44
2574982515|2.78
2574982415|2.05
2574982315|11.2
2574982215|1.84
2574982115|9.08
2574982015|28.84
2574981915|6.98
2574981815|2.34
2574981715|3.0
2574981615|18.66
2574981515|2.49
2574981415|1.58
2574981315|1.29
2574981215|1.6
2574981115|1.0
2574981015|4.62
2574980915|4.33
2574980815|77.24
2574980715|5.34
2574980615|1.28
2574980515|1.42
2574980415|4.86
2574980315|1.51
2574980215|3.35
2574980115|27.59
2574980015|1.01
2574979915|1.34
2574979815|2.45
2574979715|4.04
2574979615|2.55
2574979515|1.46
2574979415|2.01
2574979315|8.85
2574979215|1.27
2574979115|4.08
2574979015|1.78
2574978915|2.6
2574978815|5.6
2574978715|1.08
2574978615|2.3
2574978515|4.54
2574978415|1.04
2574978315|1.24
2574978215|2.63
2574978115|1.4
2574978015|1.77
2574977915|13.78
2574977815|1.5
2574977715|1.84
2574977615|10.22
2574977515|17.19
2574977415|1.71
2574977315|1.41
2574977215|1.0
2574977115|2.91
2574977015|11.46
2574976915|1.04
2574976815|21.91
2574976715|5.84
2574976615|4.99
2574976515|21.97
2574976415|1.04
2574976315|8.23
2574976215|1.0
2574976115|1.0
2574976015|3.84
2574975915|1.0
2574975815|27.85
2574975715|2.96
2574975615|1.19
2574975515|1.32
2574975415|8.66
2574975315|1.29
2574975215|2.16
2574975115|1.12
2574975015|2.09
2574974915|1.0
2777445505|1.0
2777445405|1.16
2777445305|6.3
2777445205|1.0
2777445105|1.1
2777445005|1.03
2777444905|1.1
2777444805|3.84
2777444705|2.22
2777444605|412.83
2777444505|1.31
2777444405|4.49
2777444305|1.07
2574974815|6.04
2574974715|1.62
2574974615|2.21
2574974515|3.93
2574974415|3.14
2574974315|2546.25
2574974215|17.32
2574974115|2.39
2574974015|1.61
2574973915|2.38
2574973815|5.76
2574973715|1.5
2574973615|2.36
2574973515|2.5
2574973415|1.44
2574973315|1.95
2574973215|1.26
2574973115|1.15
2574973015|1.36
2574972915|8.21
2574972815|1.25
2574972715|1.14
2574972615|2.98
2574972515|1.55
2574972415|1.23
2574972315|2.86
2574972215|1.2
2574972115|1.77
2574972015|2.17
2574971915|10.68
2574971815|2.48
2574971715|1.42
2574971615|3.62
2574971515|1.74
2574971415|5.39
2574971315|2.04
2574971215|3.22
2574971115|1.29
2574971015|2.37
2574970915|2.7
2574970815|3.81
2574970715|1.39
2574970615|1.59
2574970515|1.83
2574970415|1.5
2574970315|7.87
2574970215|2.38
2574970115|6.02
2574970015|1.69
2574969915|2894.91
2574969815|2.26
2574969715|9.89
2574969615|1.49
2574969515|1.33
2574969415|1.24
2574969315|3.26
2574969215|1.13
2574969115|1.7
2574969015|1.0
2574968915|1.11
2574968815|2.0
2574968715|3.91
2574968615|1.62
2574968515|1.87
2574968415|2.36
2574968315|80.84
2574968215|3.37
2574968115|1.85
2574968015|2.25
2574967915|1.29
2574967815|8.17
2574967715|1.25
2574967615|1.01
2574967515|1.01
2574967415|2.14
2574967315|1.31
2574967215|1.45
2574967115|1.82
2574967015|3.06
2574966915|3.41
2574966815|15.01
2574966715|1.08
2574966615|5.03
2574966515|1.81
2574966415|14.88
2574966315|1.54
2574966215|1.11
2574966115|15.3
2574966015|7.76
2574965915|11.16
2574965815|6.47
2574965715|1.37
2574965615|5.68
2574965515|2.96
2574965415|1.15
2574965315|1.04
2574965215|3.4
2574965115|1.3
2574965015|6.12
2574964915|2.41
2574964815|7.38
2574964715|2.69
2574964615|1.33
2574964515|1.19
2574964415|1.87
2574964315|2.19
2574964215|1.03
2574964115|1.22
2574964015|1.9
2574963915|1.51
2574963815|1.0
2574963715|3.39
2574963615|1.24
2574963515|3.0
2574963415|1.0
2574963315|2.17
2574963215|1.18
2574963115|1.95
2574963015|2.75
2574962915|2.16
2574962815|1.17
2574962715|4.23
2574962615|73.68
2574962515|2.91
2574962415|1.37
2574962315|12.32
2574962215|2.03
2574962115|12.33
2574962015|2.29
2574961915|2.03
2574961815|1.54
2574961715|3.33
2574961615|3.17
2574961515|1.9
2574961415|1.14
2574961315|1.15
2574961215|2.07
2574961115|2.92
2574961015|5.39
2574960915|1.3
2574960815|7.86
2574960715|1.76
2574960615|4.17
2574960515|16.02
2574960415|2.64
2574960315|1.0
2574960215|2.4
2574960115|1.15
2574960015|2.92
2574959915|3.74
2574959815|1.2
2574959715|4.11
2574959615|1.57
2574959515|10.43
2574959415|1.2
2574959315|3.16
2574959215|1.0
2574959115|1.24
2574959015|1.59
2574958915|2.47
2574958815|1.03
2574958715|1.95
2574958615|1.59
2574958515|1.75
2574958415|21.8
2574958315|20.38
2574958215|3.17
2574958115|1.03
2574958015|5.82
2574957915|1.01
2574957815|1.28
2574957715|1.06
2574957615|2.83
2574957515|32.37
2574957415|1.46
2574957315|3.67
2574957215|1.42
2574957115|6.6
2574957015|1.09
2574956915|2.7
2574956815|1.24
2574956715|2.16
2574956615|2.57
2574956515|4.68
2574956415|1.16
2574956315|1.76
2574956215|1.3
2574956115|1.95
2574956015|1.69
2574955915|2.25
2574955815|2.83
2574955715|81.89
2574955615|1.12
2574955515|1.1
2574955415|3.07
2574955315|4.04
2574955215|1.03
2574955115|1.02
2574955015|2.39
2574954915|10.22
2574954815|1.12
2574954715|1.5
2574954615|1.71
2574954515|21.4
2574954415|2.7
2574954315|1.18
2574954215|13.05
2574954115|2.17
2574954015|2.45
2574953915|1.15
2574953815|2.1
2574953715|1.0
2574953615|1.53
2574953515|1.11
2574953415|6.4
2574953315|1.94
2574953215|45.29
2574953115|7.79
2574953015|1.02
2574952915|1.06
2574952815|2.1
2574952715|2.97
2574952615|2.65
2574952515|1.33
2574952415|1.41
2574952315|1.13
2574952215|1.2
2574952115|1.49
2574952015|1.03
2574951915|3.79
2574951815|1.3
2574951715|20.33
2574951615|1.0
2574951515|4.71
2574951415|3.8
2574951315|3.84
2574951215|1.64
2574951115|1.09
2574951015|1.09
2574950915|1.05
2574950815|1.76
2574950715|2.66
2574950615|1.01
2574950515|5.1
2574950415|1.43
2574950315|2.16
2574950215|14.8
2574950115|30.19
2574950015|2.62
2574949915|1.09
2574949815|1.31
2574949715|1.0
2574949615|3.01
2574949515|5.35
2574949415|1.03
2574949315|4.43
2575013415|2.52
2575013315|6.11
2575013215|1.15
2575013115|5.43
2575013015|1.21
2575012915|4.03
2575012815|2.17
2575012715|1.65
2575012615|3.27
2575012515|1.59
2575012415|1.03
2575012315|5.18
2575012215|3.77
2575012115|6.78
2575012015|6.62
2575011915|1.05
2575011815|1.36
2575011715|7.69
2575011615|1.11
2575011515|5.45
2575011415|1.32
2575011315|1.28
2575011215|1.0
2575011115|1.38
2575011015|5.49
2575010915|14.37
2575010815|1.0
2575010715|2.27
2575010615|2.31
2575010515|1.0
2575010415|6.43
2575010315|2.55
2575010215|1.41
2575010115|1.5
2575010015|2.1
2575009915|7.68
2575009815|28.19
2575009715|1.13
2575009615|1.52
2575009515|1.0
2575009415|4.5
2575009315|1.16
2575009215|567.44
2575009115|1.28
2575009015|1.02
2575008915|5.02
2575008815|27.79
2575008715|2.77
2575008615|2.24
2575008515|5.04
2575008415|7.3
2575008315|4.27
2575008215|1.7
2575008115|2.34
2575008015|2.07
2575007915|1.0
2575007815|5.81
2575007715|1.62
2575007615|1.86
2575007515|2.28
2575007415|7.83
2575007315|1.25
2575007215|1.02
2575007115|1.36
2575007015|6.75
2575006915|3.13
2575006815|1.0
2575006715|6.54
2575006615|6.73
2575006515|1.27
2575006415|14.49
2575006315|1.34
2575006215|1.5
2575006115|19.49
2575006015|1.0
2575005915|2.38
2575005815|5.17
2575005715|1.0
2575005615|1.85
2575005515|6.17
2575005415|253.87
2575005315|2.09
2575005215|9.42
2575005115|3.3
2575005015|9.53
2575004915|1.14
2575004815|17.83
2575004715|1.52
2575004615|4.54
2575004515|1.47
2575004415|83.74
2575004315|2.29
2575004215|1.81
2575004115|2.06
2575004015|3.15
2575003915|1.0
2575003815|2.47
2575003715|7.45
2575003615|1.28
2575003515|1.02
2575003415|24.25
2575003315|1.12
2575003215|3.34
2575003115|2.26
2575003015|1.21
2575002915|16.3
2575002815|1.11
2575002715|2.35
2575002615|6.66
2575002515|24.17
2575002415|1.36
2575002315|2.58
2575002215|15.82
2575002115|3.31
2575002015|2.54
2575001915|1.0
2575001815|1.06
2575001715|1.1
2575001615|11.24
2575001515|1.35
2575001415|3.89
2575001315|4.71
2575001215|56.98
2575001115|5.05
2575001015|1.41
2575000915|6.59
2575000815|1.85
2575000715|5.3
2575000615|5.88
2575000515|1.47
2575000415|1.13
2575000315|1.39
2575000215|1.09
2575000115|2.25
2575000015|14.88
2574999915|4.24
2574999815|3.38
2574999715|1.09
2574999615|1.12
2574999515|1.0
2574999415|22.04
2574999315|3.28
2574999215|1.06
2574999115|2.25
2574999015|19.8
2574998915|1.51
2574998815|2.63
2574998715|1.19
2574998615|1.15
2574998515|4.8
2574998415|26.3
2574998315|1.29
2574998215|132.08
2574998115|8.98
2574998015|296.44
2574997915|3.35
2574997815|3.74
2574997715|7.88
2574997615|3.26
2574997515|1.45
2574997415|11.26
2574997315|18.12
2574997215|1.1
2574997115|1.0
2574997015|1.54
2574996915|1.16
2574996815|1.31
2574996715|1.0
2574996615|3.42
2574996515|2.12
2574996415|13.46
2574996315|1.78
2574996215|4.95
2574996115|1.71
2574996015|2.6
2574995915|1.36
2574995815|1.3
2574995715|3.46
2574995615|5.14
2574995515|1.19
2574995415|1.8
2574995315|1.35
2574995215|1.48
2574995115|8.27
2574995015|7.23
2574994915|22.2
2574994815|3.14
2574994715|5.03
2574994615|1.0
2574994515|1.3
2574994415|1.56
2574994315|10.31
2574994215|1.6
2574994115|2.55
2574994015|10.8
2574993915|11.32
2574993815|2.17
2574993715|1.78
2574993615|6.23
2574993515|1.09
2574993415|2.23
2574993315|10.25
2574993215|3.0
2574993115|1.47
2574993015|113.76
2574992915|1.71
2574992815|10.66
2574992715|1.16
2574992615|4.21
2574992515|6.54
2574992415|1.04
2574992315|1.3
2574992215|1.71
2574992115|5.32
2574992015|1.81
2574991915|18.24
2574991815|7.57
2574991715|1.01
2574991615|1.76
2574991515|1.09
2574991415|13.71
2574991315|5.62
2574991215|95.55
2574991115|1.26
2574991015|1.37
2574990915|1.59
2574990815|1.02
2574990715|1.29
2574990615|1.09
2574990515|15.62
2574990415|2.33
2574990315|1.72
2574990215|1.57
2574990115|10.68
2574990015|1.23
2574989915|1.51
2574989815|2.74
2574989715|1.34
2574989615|1.7
2574989515|2.21
2574989415|2.41
2574989315|1.79
2574989215|1.0
2574989115|18.85
2574989015|2.42
2574988915|1.52
2574988815|1.01
2574988715|1.92
2574988615|1.16
2574988515|1.52
2574988415|1.62
2574988315|1.0
2574988215|1.68
2574988115|4.23
2574988015|4.62
2574987915|4.31
2574987815|1.0
2574987715|2.26
2574987615|1.77
2574987515|1.05
2574987415|3.1
2574987315|1.57
2574987215|3.86
2574987115|1.6
2574987015|2.97
2574986915|3.3
2574986815|1.3
2574986715|2.0
2574986615|3.1
2574986515|1.41
2574986415|144.8
2574986315|1.75
2574986215|1.47
2574986115|1.09
2574986015|1.78
2574985915|1.22
2574985815|1.52
2574985715|1.23
2574985615|1.0
2574985515|7.35
2574985415|5.25
2574985315|1.04
2574985215|3.54
2574985115|3.69
2574985015|1.0
2574984915|1.34
2574984815|4.56
2574984715|1.94
2574984615|1.83
2574984515|1.0
2574984415|1.55
2574984315|1.81
2574984215|2.12
2574984115|75.09
2574984015|34.55
2574983915|1.01
2574983815|18.39
2574983715|6.11
2574983615|1.33
2574983515|1.33
2574983415|1.78
2574983315|2.58
2574983215|3.75
2574983115|6.28
2574983015|3.43
2574982915|8.42
2574982815|17.07
2574982715|2.19
2574982615|31.44
2574982515|2.78
2574982415|2.05
2574982315|11.2
2574982215|1.84
2574982115|9.08
2574982015|28.84
2574981915|6.98
2574981815|2.34
2574981715|3.0
2574981615|18.66
2574981515|2.49
2574981415|1.58
2574981315|1.29
2574981215|1.6
2574981115|1.0
2574981015|4.62
2574980915|4.33
2574980815|77.24
2574980715|5.34
2574980615|1.28
2574980515|1.42
2574980415|4.86
2574980315|1.51
2574980215|3.35
2574980115|27.59
2574980015|1.01
2574979915|1.34
2574979815|2.45
2574979715|4.04
2574979615|2.55
2574979515|1.46
2574979415|2.01
2574979315|8.85
2574979215|1.27
2574979115|4.08
2574979015|1.78
2574978915|2.6
2574978815|5.6
2574978715|1.08
2574978615|2.3
2574978515|4.54
2574978415|1.04
2574978315|1.24
2574978215|2.63
2574978115|1.4
2574978015|1.77
2574977915|13.78
2574977815|1.5
2574977715|1.84
2574977615|10.22
2574977515|17.19
2574977415|1.71
2574977315|1.41
2574977215|1.0
2574977115|2.91
2574977015|11.46
2574976915|1.04
2574976815|21.91
2574976715|5.84
2574976615|4.99
2574976515|21.97
2574976415|1.04
2574976315|8.23
2574976215|1.0
2574976115|1.0
2574976015|3.84
2574975915|1.0
2574975815|27.85
2574975715|2.96
2574975615|1.19
2574975515|1.32
2574975415|8.66
2574975315|1.29
2574975215|2.16
2574975115|1.12
2574975015|2.09
2574974915|1.0
2777445505|1.0
2777445405|1.16
2777445305|6.3
2777445205|1.0
2777445105|1.1
2777445005|1.03
2777444905|1.1
2777444805|3.84
2777444705|2.22
2777444605|412.83
2777444505|1.31
2777444405|4.49
2777444305|1.07
2574974815|6.04
2574974715|1.62
2574974615|2.21
2574974515|3.93
2574974415|3.14
2574974315|2546.25
2574974215|17.32
2574974115|2.39
2574974015|1.61
2574973915|2.38
2574973815|5.76
2574973715|1.5
2574973615|2.36
2574973515|2.5
2574973415|1.44
2574973315|1.95
2574973215|1.26
2574973115|1.15
2574973015|1.36
2574972915|8.21
2574972815|1.25
2574972715|1.14
2574972615|2.98
2574972515|1.55
2574972415|1.23
2574972315|2.86
2574972215|1.2
2574972115|1.77
2574972015|2.17
2574971915|10.68
2574971815|2.48
2574971715|1.42
2574971615|3.62
2574971515|1.74
2574971415|5.39
2574971315|2.04
2574971215|3.22
2574971115|1.29
2574971015|2.37
2574970915|2.7
2574970815|3.81
2574970715|1.39
2574970615|1.59
2574970515|1.83
2574970415|1.5
2574970315|7.87
2574970215|2.38
2574970115|6.02
2574970015|1.69
2574969915|2894.91
2574969815|2.26
2574969715|9.89
2574969615|1.49
2574969515|1.33
2574969415|1.24
2574969315|3.26
2574969215|1.13
2574969115|1.7
2574969015|1.0
2574968915|1.11
2574968815|2.0
2574968715|3.91
2574968615|1.62
2574968515|1.87
2574968415|2.36
2574968315|80.84
2574968215|3.37
2574968115|1.85
2574968015|2.25
2574967915|1.29
2574967815|8.17
2574967715|1.25
2574967615|1.01
2574967515|1.01
2574967415|2.14
2574967315|1.31
2574967215|1.45
2574967115|1.82
2574967015|3.06
2574966915|3.41
2574966815|15.01
2574966715|1.08
2574966615|5.03
2574966515|1.81
2574966415|14.88
2574966315|1.54
2574966215|1.11
2574966115|15.3
2574966015|7.76
2574965915|11.16
2574965815|6.47
2574965715|1.37
2574965615|5.68
2574965515|2.96
2574965415|1.15
2574965315|1.04
2574965215|3.4
2574965115|1.3
2574965015|6.12
2574964915|2.41
2574964815|7.38
2575030415|3.13
2575030315|1.55
2575030215|1.67
2575030115|3.73
2575030015|1.48
2575029915|15.82
2575029815|3.22
2575029715|3.03
2575029615|1.0
2575029515|9.25
2575029415|1.0
2575029315|1.72
2575029215|1.02
2575029115|1.06
2575029015|1.0
2575028915|4.61
2575028815|1.22
2575028715|1.13
2575028615|1.5
2575028515|2.43
2575028415|1.9
2575028315|3.32
2575028215|11.28
2575028115|1.92
2575028015|1.51
2575027915|10.19
2575027815|1.97
2575027715|2.37
2575027615|3.96
2575027515|1.53
2575027415|1.03
2575027315|3.92
2575027215|3.19
2575027115|4.32
2575027015|5.12
2575026915|1.28
2575026815|2.03
2575026715|1.0
2575026615|1.77
2575026515|1.69
2575026415|9.6
2575026315|4.16
2575026215|2.35
2575026115|6.44
2575026015|1.92
2575025915|1.33
2575025815|1.0
2575025715|5.77
2575025615|2.97
2575025515|1.95
2575025415|1.92
2575025315|3.18
2575025215|1.94
2575025115|1.3
